titre,date,genre,durée,réalisateur,distributeur,acteurs,titre_original,nationalités,langue_d_origine,type_film,annee_production,budget,note_presse,note_spectateurs,nombre_article,recompenses,description
Les Désaccords du cœur,,Drame,93,Richard Tanne,,"Lili Reinhart,Austin Abrams,Sarah Jones",Chemical Hearts,,Anglais,Long-métrage,2020,-,"3,4",,11 Critiques Spectateurs,,"Henry Page, 17 ans, rédacteur en chef du journal de son lycée, n'a jamais été amoureux. L'histoire d'amour dont il rêve ne s'est pas encore produite jusqu'à l'arrivée d'une nouvelle dans son lycée, Grace Town. Tout est sur le point de changer pour Henry."
Le Traducteur,13/10/2021,Drame,105,Rana Kazkaz, Alba Films ,"Ziad Bakri,Yumna Marwan,David Field",,"Syrie,France,Suisse,Belgique,Qatar","Arabe, Anglais",Long-métrage,2020,-,"3,2","2,9",15 articles de presse,,"En 2000, Sami était le traducteur de l’équipe olympique syrienne à Sydney. Un lapsus lors de la traduction le contraint à rester en Australie, où il obtient le statut de réfugié politique. En 2011, la révolution syrienne éclate et le frère de Sami est arrêté pendant une manifestation pacifique. Malgré les dangers il décide de tout risquer et de retourner en Syrie pour aller le libérer.."
Deliver Us From Evil,,Thriller,108,Won-Chan Hong, L'atelier d'images ,"Jung-Min Hwang,Jung-jae Lee,Jung-min Park",Daman Akeseo Goohasoseo,,Coréen,Long-métrage,2020,-,"3,4",,16 Critiques Spectateurs,5 nominations,"Un assassin se rend en Thaïlande afin de résoudre une affaire d'enlèvement. Bientôt, il se rend compte qu'il est poursuivi par un homme dont il a tué le frère."
La Terre et le sang,,Drame,80,Julien Leclercq, Netflix France ,"Sami Bouajila,Sofia Lesaffre,Eriq Ebouaney",,"France,Belgique",Français,Long-métrage,2020,-,"3,1","2,1",14 articles de presse,,"Après sa fille de 18 ans Sarah, sa scierie familiale représente toute la vie de Said. Pendant des années, il a difficilement maintenu à flot son entreprise, principalement pour ses employés, tous des anciens détenus et jeunes en réinsertion ; jusqu'au jour où l'un d'eux se sert de la scierie pour cacher une voiture bourrée de drogue. Lorsque le cartel auquel elle appartient débarque dans la scierie, Saïd et Sarah vont devoir tout faire pour la protéger. Ils ont un avantage : cette scierie c'est leur terre, ils en connaissent les moindres recoins…"
The Craft - Les nouvelles sorcières,28/10/2020,"Epouvante-horreur,Drame",95,Zoe Lister-Jones, Sony Pictures Releasing France ,"Cailee Spaeny,Gideon Adlon,Lovie Simone",The Craft: Legacy,,Anglais,Long-métrage,2020,-,"2,0","1,7",3 articles de presse,,"Hannah doit déménager dans la maison du nouveau compagnon de sa mère. La transition n'est pas facile. Elle ne s'entend pas avec les enfants de son nouveau beau-père et ne parvient pas à s'intégrer dans son nouveau lycée. Seules trois camarades semblent s'intéresser à elle. Pour une bonne raison : initiées à la sorcellerie, elles ont décidé de faire d'Hannah l'une des leurs. Peu à peu, Hannah se retrouve dotée de pouvoirs magiques très dangereux, qu'elle compte bien utiliser pour se venger de tous ceux qui lui ont fait du mal. Mais contrôle-t-elle vraiment ses pouvoirs, ou ses pouvoirs la contrôlent-ils ? La suite inespérée de ""Dangereuse Alliance"", une histoire de pouvoir, de vengeance et de rédemption."
Feel the Beat,,"Comédie dramatique,Comédie musicale",107,Elissa Down,,"Sofia Carson,Wolfgang Novogratz,Donna Lynne Champlin",,,Anglais,Long-métrage,2020,-,"3,4",,10 Critiques Spectateurs,,"Une jeune danseuse, qui n'est pas parvenue à percer sur la scène de Broadway, est contrainte de retourner vivre dans sa petite ville natale. Elle est recrutée afin d'apprendre à danser à un groupe d'adolescents difficiles pour une compétition."
200 mètres,09/06/2021,Drame,97,Ameen Nayfeh, Shellac ,"Ali Suliman,Anna Unterberger,Gassan Abbas",200 Meters,"Palestine,Jordanie,Qatar,Suède,Italie",Arabe,Long-métrage,2020,-,"3,7","3,7",16 articles de presse,,"Mustafa d’un côté, Salwa et les enfants de l’autre, une famille vit séparée de chaque côté du Mur israélien à seulement 200 mètres de distance. Ils résistent au quotidien avec toute la ruse et la tendresse nécessaires pour « vivre » comme tout le monde, quand un incident grave vient bouleverser cet équilibre éphémère. Pour retrouver son fils blessé de l’autre côté, le père se lance dans une odyssée à travers les checkpoints, passager d’un minibus clandestin où les destins de chacun se heurtent aux entraves les plus absurdes."
Ostra,,Comédie,118,Anna Wieczur-Bluszcz,,"Katarzyna Sawczuk,Maciej Zakoscielny,Anita Sokolowska",Jak zostac gwiazda,,Polonais,Long-métrage,2020,-,"3,2",,12 Critiques Spectateurs,,"Une jeune chanteuse douée est propulsée au rang de star grâce à un concours télévisé. Mais son véritable objectif, c'est de gagner l'amour de son père, un membre du jury"
La Traque - Time To Hunt,,"Policier,Science fiction",134,Sung-hyun Yoon,,"Jae-hong Ahn,Jehoon Lee,Woo-sik Choi",Sa-nyang-eui-si-gan,,Coréen,Long-métrage,2020,-,"3,3",,18 Critiques Spectateurs,,"Impatients de quitter leur enfer dystopique pour un paradis lointain, trois hors-la-loi manigancent un hold-up — et attirent l'attention d'un tueur sans pitié."
Psycho Goreman,,"Epouvante-horreur,Comédie",98,Steven Kostanski,"
1 nomination
","Matthew Ninaber,Rick Amsbury,Adam Brooks (II)",PG: Psycho Goreman,,Anglais,Long-métrage,2020,-,"2,0",,15 Critiques Spectateurs,,"2019, dans la périphérie d’une petite ville américaine. Mimi et son frère Luke découvrent la tombe de Psycho Goreman, un seigneur de guerre extraterrestre endormi dont le seul désir est de détruire tout l’univers. Fort heureusement, ils trouvent aussi une pierre précieuse magique qui leur permet de le contrôler. Mais une ligue intergalactique de chasseurs renégats apprend la résurrection de Psycho Goreman et décide de le rejoindre sur Terre…"
Meteor Moon,,"Science fiction,Action",88,Brian Nowak,,"Dominique Swain,Michael Broderick,Chris Boudreaux",,,Anglais,Long-métrage,2020,-,"1,5",,4 Critiques Spectateurs,,"Lorsqu'une météorite s'écrase sur la lune et la sort de son axe, la gravité terrestre entraîne la lune vers la planète Terre. Un groupe de scientifiques doit empêcher la lune de frapper la Terre avant qu'il ne soit trop tard."
Six Minutes To Midnight,,"Thriller,Historique",99,Andy Goddard,,"Suzy Eddie Izzard,Celyn Jones,Judi Dench",,,Anglais,Long-métrage,2020,-,"2,6",,12 Critiques Spectateurs,,"Thriller basé sur une histoire vraie se déroulant en Grande-Bretagne dans les années 1930,"
Sous les étoiles de Paris,28/10/2020,"Drame,Comédie",82,Claus Drexel, Diaphana Distribution ,"Catherine Frot,Mahamadou Yaffa,Jean-Henri Compère",,,Français,Long-métrage,2020,-,"3,1","2,4",20 articles de presse,,"Depuis de nombreuses années, Christine vit sous un pont, isolée de toute famille et amis. Par une nuit comme il n’en existe que dans les contes, un jeune garçon de 8 ans fait irruption devant son abri. Suli ne parle pas français, il est perdu, séparé de sa mère… Ensemble, ils partent à sa recherche. A travers les rues de Paris, Christine et Suli vont apprendre à se connaître et à s’apprivoiser. Et Christine à retrouver une humanité qu’elle croyait disparue."
Le Procès de l'herboriste,30/06/2021,"Drame,Historique",119,Agnieszka Holland, KMBO ,"Ivan Trojan,Josef Trojan,Juraj Loj",Charlatan,"Pologne,République tchèque,Irlande,Slovaquie",Tchèque,Long-métrage,2020,-,"3,0","3,5",12 articles de presse,,"Dès son plus jeune âge, Jan Mikolášek se passionne pour les plantes et leurs vertus médicinales. Il devient l’un des plus grands guérisseurs de son époque. Dans la tourmente de la guerre et des crises du XXe siècle, il consacre sa vie à soigner sans distinction les riches comme les pauvres, les Allemands nazis sous l’Occupation comme les fonctionnaires communistes d’après-guerre. Sa popularité finira par irriter les pouvoirs politiques. Accusé de charlatanisme, Mikolášek doit alors prouver le bien-fondé de sa science lors de son procès."
Nocturne,,Epouvante-horreur,90,Zu Quirke,,"Sydney Sweeney,Madison Iseman,Julie Benz",,,Anglais,Long-métrage,2020,-,"2,1",,23 Critiques Spectateurs,,"La rivalité qui oppose des sœurs jumelles au sein de la prestigieuse école de musique Juilliard de New York. L’une des deux va tomber sur un journal intime truffé de références occultes et sataniques, qui va lui permettre de devenir la vedette de l’école."
Gretel And Hansel,,"Fantastique,Thriller",87,Osgood Perkins (II),,"Sophia Lillis,Alice Krige,Samuel Leakey",,"U.S.A.,Canada,Irlande,Afrique du Sud",Anglais,Long-métrage,2020,-,"3,0",,10 Critiques Spectateurs,,
Selon La Police,23/02/2022,Policier,111,Frédéric Videau, Pyramide Distribution ,"Patrick d'Assumçao,Sofia Lesaffre,Laetitia Casta",,,Français,Long-métrage,2020,"2,8M€","2,4","2,3",15 articles de presse,,"Un matin, un flic de terrain usé jusqu’à la corde, que tous dans son commissariat appellent Ping-Pong, brûle sa carte de police et disparaît sans prévenir. Durant un jour et une nuit, ses collègues le cherchent, le croisent et le perdent dans Toulouse et sa banlieue. Mais chaque heure qui passe rapproche un peu plus Ping-Pong de son destin."
Arnaque à Hollywood,,"Action,Policier",105,George Gallo, Originals Factory ,"Robert De Niro,Morgan Freeman,Tommy Lee Jones",The Comeback Trail,,Anglais,Long-métrage,2020,-,"3,0","2,5",5 articles de presse,,"Max Barber, producteur de cinéma, est criblé de dettes auprès d'un chef de la mafia. Pour sauver sa peau, il prépare une arnaque à l'assurance en choisissant une star de western suicidaire, Duke Montana. Il monte à la hâte un film improbable avec l’intention de créer un accident dès les premiers jours de tournage."
Crisis,,,118,Nicholas Jarecki, Metropolitan FilmExport ,"Gary Oldman,Greg Kinnear,Evangeline Lilly",,"U.S.A.,Canada,Belgique",Anglais,Long-métrage,2020,-,"2,7",,26 Critiques Spectateurs,,"L’arrestation à la frontière canadienne d’un passeur en possession d’une cargaison d’un puissant anti-douleur opioïde déclenche une série d’évènements incontrôlables. Désormais compromise, l’opération sous couverture d’un agent du FBI se complique encore avec la vendetta d’une ancienne addicte."
Deux femmes,,,90,Isabelle Doval, France 2 ,"Odile Vuillemin,Agathe Bonitzer,Aurélien Recoing",,,Français,Télefilm,2020,-,"3,0","3,4",4 articles de presse,# prix,"En 1965, Monique Case, qui revendique sa liberté de mœurs, est accusée à tort par des flics misogynes. Elle va être sauvée de la guillotine par une juge d’instruction timide et réservée qui choisit de se rebeller contre le machisme de la hiérarchie judiciaire et de l’époque…"
C'est quand le bonheur,,Drame,108,Ruud Schuurman,,"Barbara Sloesen,Jan Kooijman,Sanne Langelaar",Alles is zoals het zou moeten zijn,,Néerlandais,Long-métrage,2020,-,"2,3",,5 Critiques Spectateurs,,"Juste après la naissance de leur premier enfant, Pieter annonce à Iris qu'il ne voulait pas être Papa et qu'il a depuis un an une maîtresse avec laquelle il va partir en Afrique…"
Night in Paradise,,Drame,132,Hoon-Jung Park,,"Tae-goo Eom,Jeon Yeo-bin,Seung-Won Cha",Nak won eui bam,,Coréen,Long-métrage,2020,-,"3,6",,23 Critiques Spectateurs,,"Alors qu'il se cache sur l'île de Jeju après une violente tragédie, un truand dont la vie est mise à prix se lie d'amitié avec une femme en proie à ses propres démons."
4 enfants et moi,,"Famille,Fantastique",109,Andy De Emmony,,"Paula Patton,Matthew Goode,Michael Caine",Four Kids And It,,Anglais,Long-métrage,2020,-,"2,3",,1 Critique Spectateur,,"Quand les vacances à la mer se transforment en rencontre organisée avec les enfants de leurs potentiels futurs belle-mère Alice ou beau-père David, quatre enfants sont bouleversés. Lors d’une dispute, ils découvrent par hasard un Psammead, une créature magique et grincheuse appelée « It », qui leur propose d’exaucer un vœu chaque jour, la magie prenant fin au coucher du soleil. Les enfants apprennent à travailler ensemble et choisir leurs vœux soigneusement, alors qu’un méchant tente de voler le Psammead et le garder pour lui."
Meurtres dans les trois vallées,,,95,Emmanuel Rigaut, France 3 ,"Line Renaud,Samuel Labarthe,Caroline Bourg",,,Français,Télefilm,2020,-,"2,9","2,6",4 articles de presse,,"Une jeune femme est retrouvée morte au pied d'un pic rocheux à l'aube, les mains croisées sur la poitrine, le visage apaisé. Accident ? Crime ? Pourquoi cette mise en scène? Pourquoi ressemble-t-elle tant au suicide d'une jeune femme en pleine guerre de 14, retrouvée exactement au même endroit et dans les mêmes circonstances ? Le commandant Godard, depuis un an seulement à la tête du peloton de gendarmerie, démarre une enquête étrange, qui va le conduire dans le passé. Mais ce sera encore et toujours Gabrielle Sandraz, à la croisée de toutes les histoires, gardienne des destins de tous, qui le mettra sur la piste d'un événement oublié"
Villa Caprice,02/06/2021,,103,Bernard Stora, Bac Films ,"Niels Arestrup,Patrick Bruel,Irène Jacob",,"France,Belgique",Français,Long-métrage,2020,"3,2 M€","3,0","2,5",21 articles de presse,,"Avocat célèbre, Luc Germon pense atteindre la consécration lorsque Gilles Fontaine, l'un des patrons les plus puissants de France, lui demande de prendre sa défense. L’homme d’affaires est soupçonné d'avoir acquis dans des conditions douteuses une magnifique propriété sur la Côte d'Azur, la Villa Caprice. Humilié et furieux de s'être laissé piéger, Fontaine compte sur l'habileté de Germon pour le tirer de ce mauvais pas. Mais une étrange relation de pouvoir s'installe bientôt entre les deux hommes, en principe alliés. Qui prendra l'avantage ?"
Blackbird,23/09/2020,,97,Roger Michell, Metropolitan FilmExport ,"Susan Sarandon,Kate Winslet,Mia Wasikowska",,,Anglais,Long-métrage,2020,-,"3,4","3,5",29 articles de presse,,"Lily et son mari Paul décident de réunir enfants et petits-enfants pour un week-end dans leur maison de campagne. Trois générations d’une même famille se retrouvent, avec Jennifer, l’aînée, son mari Michael et leur fils de 15 ans, Jonathan, mais aussi Anna, la cadette, venue avec Chris, sa compagne. En fait, cette réunion de famille a un but bien particulier : atteinte d'une maladie dégénérative incurable, Lily refuse de subir une fin de vie avilissante et décide de prendre son destin en main. Mais tout le monde n’accepte pas cette décision. Non-dits et secrets remontent à la surface, mettant à l’épreuve et redessinant tous les liens qui unissent les membres de cette famille, alors que le temps des adieux approche…"
Shiva Baby,11/06/2021,,77,Emma Seligman, Mubi ,"Rachel Sennott,Molly Gordon,Dianna Agron",,,Anglais,Long-métrage,2020,-,"3,5",,10 Critiques Spectateurs,5 nominations,"Danielle est en terminale et entretient une relation sexuelle tarifée avec Max, un homme marié. Aujourd’hui, elle doit rejoindre ses parents névrosés afin de participer à une Shiva, un rituel juif qui est accompli après la mort d’un proche. À son arrivée, son attitude désinvolte et son désintérêt pour les études supérieures lui valent des remarques désobligeantes de la part de certains membres de sa famille. Cette journée particulière prend une tournure inattendue lorsque Max fait son apparition avec sa femme et leur bébé pleurnicheur…"
